,naf_distance,naf_velocity
836,-19.278999999999797,2.9359
837,-18.27800000000019,2.1366
838,-17.288000000000125,2.3137
839,-16.298000000000116,3.0444
840,-15.30800000000005,3.4745
841,-14.31800000000004,1.752
842,-13.317000000000405,1.9318
843,-12.327000000000368,2.2606
844,-11.33700000000033,2.9372
845,-10.347000000000293,2.8739
846,-9.357000000000255,2.4303
847,-8.355999999999852,2.8433
848,-7.365999999999815,2.6967
849,-6.375999999999777,2.8539
850,-5.38599999999974,3.8483
851,-4.39600000000047,4.0955
852,-3.4060000000004607,5.4704
853,-180.0,-19.0518
854,-178.99900000000036,-17.4174
855,-178.00900000000036,-19.3067
856,-177.0190000000003,-19.9355
857,-176.02900000000028,-20.8255
858,-175.03900000000021,-17.565
859,-174.03799999999984,-16.1986
860,-172.05799999999977,-18.7422
861,-171.0680000000005,-16.7244
862,-170.07800000000046,-19.2358
863,-169.08800000000042,-19.8852
864,-168.08700000000002,-20.4539
865,-167.09699999999998,-21.0306
866,-166.10699999999994,-21.7878
867,-165.1169999999999,-21.2288
868,-164.12699999999987,-21.5778
869,-163.12600000000026,-27.7144
870,-162.1360000000002,-23.2567
871,-161.14600000000019,-18.959
872,-160.15600000000012,-17.4015
873,-159.1660000000001,-18.9483
874,-158.16500000000048,-19.3103
875,-157.17500000000044,-18.2923
876,-156.1850000000004,-18.2962
877,-155.19500000000036,-22.3476
878,-154.20500000000033,-24.6391
879,-153.20399999999992,-20.3122
880,-152.21399999999988,-19.2507
881,-151.22399999999985,-20.3881
882,-150.2339999999998,-21.5836
883,-148.24300000000017,-19.8146
884,-147.2530000000001,-19.9971
885,-146.2630000000001,-20.4609
886,-145.27300000000002,-24.7854
887,-144.28300000000002,-24.8528
888,-143.29299999999995,-24.4656
889,-142.29200000000034,-21.1605
890,-141.3020000000003,-20.5726
891,-140.31200000000027,-20.2515
892,-139.32200000000023,-21.1744
893,-138.3320000000002,-23.0998
894,-137.3309999999998,-21.8277
895,-136.34099999999975,-20.8985
896,-135.3510000000005,-21.0935
897,-134.36100000000044,-20.7659
898,-133.37100000000044,-20.7391
899,-132.37,-22.7905
900,-131.38,-20.9597
901,-130.38999999999993,-19.832
902,-129.39999999999992,-19.2489
903,-128.40999999999985,-17.9994
904,-127.40900000000025,-17.2786
905,-126.41900000000021,-16.4106
906,-125.42900000000017,-15.479
907,-124.43900000000014,-15.5489
908,-123.4490000000001,-15.5958
909,-122.45900000000006,-16.2741
910,-121.45800000000044,-17.6609
911,-120.4680000000004,-17.0429
912,-119.47800000000036,-18.0826
913,-118.48800000000033,-18.2024
914,-117.49800000000029,-17.9697
915,-116.49699999999989,-17.7868
916,-115.50699999999985,-16.5714
917,-114.51699999999981,-15.9491
918,-113.52699999999977,-16.2771
919,-112.53700000000052,-16.3359
920,-111.53600000000012,-14.5759
921,-110.54600000000008,-14.6121
922,-109.55600000000004,-14.8295
923,-108.566,-14.2771
924,-107.57599999999996,-13.3393
925,-106.57500000000034,-11.3264
926,-105.5850000000003,-14.818
927,-104.59500000000027,-14.7585
928,-103.60500000000023,-13.6006
929,-102.6150000000002,-9.5495
930,-101.61399999999979,-13.7295
931,-99.6340000000005,-14.7086
932,-98.64400000000046,-15.5656
933,-97.65400000000042,-18.3246
934,-96.66400000000039,-18.2598
935,-95.66299999999998,-17.4136
936,-94.67299999999994,-16.9506
937,-93.68299999999991,-15.4436
938,-92.69299999999987,-14.5187
939,-91.70299999999983,-14.152
940,-90.70200000000021,-14.319
941,-89.71200000000017,-14.2309
942,-88.72200000000014,-13.9619
943,-87.7320000000001,-13.8112
944,-86.74200000000006,-13.2942
945,-85.74100000000044,-13.9733
946,-84.7510000000004,-14.3005
947,-83.76100000000037,-13.2509
948,-82.77100000000033,-11.3323
949,-81.78100000000029,-12.2883
950,-80.77999999999989,-13.0696
951,-79.78999999999985,-13.4936
952,-78.79999999999981,-14.1567
953,-77.80999999999977,-14.5332
954,-76.81999999999974,-14.9715
955,-75.83000000000048,-15.3916
956,-74.82900000000008,-14.7957
957,-73.83900000000004,-13.656
958,-72.849,-13.1591
959,-71.85899999999997,-13.1276
960,-70.86899999999993,-13.9023
961,-69.86800000000031,-13.105
962,-68.87800000000027,-12.2834
963,-67.88800000000023,-11.0075
964,-66.8980000000002,-10.5012
965,-65.90800000000016,-11.0338
966,-64.90699999999975,-12.1271
967,-63.9170000000005,-12.1826
968,-62.92700000000046,-9.9435
969,-61.937000000000424,-7.9716
970,-60.947000000000386,-10.9146
971,-59.945999999999984,-11.6478
972,-58.955999999999946,-11.2181
973,-57.96599999999991,-10.3442
974,-56.97599999999987,-9.2174
975,-55.985999999999834,-8.1808
976,-54.98500000000021,-8.3514
977,-53.995000000000175,-9.1485
978,-53.00500000000014,-7.2936
979,-52.0150000000001,-4.9912
980,-51.02500000000006,-4.0932
981,-50.035000000000025,-4.2428
982,-49.03400000000039,-3.95
983,-48.04400000000038,-3.348
984,-47.054000000000315,-3.3389
985,-46.064000000000306,-2.7114
986,-45.07400000000024,-0.8347
987,-42.09299999999979,-2.2983
988,-40.11300000000048,-2.4957
989,-39.11200000000008,-2.2677
990,-38.12200000000004,-1.844
991,-37.132000000000005,-1.5564
992,-36.14199999999997,-1.5923
993,-35.15199999999993,-1.7064
994,-34.151000000000295,0.0045
995,-33.161000000000286,0.904
996,-32.17100000000022,0.4008
997,-31.18100000000021,0.7384
998,-30.191000000000145,-0.4279
999,-29.18999999999977,0.3798
1000,-28.2000000000005,1.0405
1001,-27.210000000000463,1.0311
1002,-26.220000000000425,0.8
1003,-25.230000000000388,0.8865
1004,-24.24000000000035,1.5207
1005,-23.238999999999947,1.8787
1006,-22.24899999999991,2.2608
1007,-21.258999999999872,2.1379
1008,-20.268999999999835,2.7894
1009,-19.278999999999797,3.0436
1010,-18.27800000000019,2.747
1011,-17.288000000000125,1.7233
1012,-16.298000000000116,1.947
1013,-15.30800000000005,2.6024
1014,-14.31800000000004,1.8015
1015,-13.317000000000405,1.4295
1016,-12.327000000000368,2.0344
1017,-11.33700000000033,3.1035
1018,-10.347000000000293,3.1107
1019,-9.357000000000255,2.4628
1020,-8.355999999999852,2.4404
1021,-7.365999999999815,2.8395
1022,-6.375999999999777,3.3373
1023,-5.38599999999974,4.4903
1024,-4.39600000000047,4.8206
1025,-3.4060000000004607,5.3611
1026,-178.99900000000036,-17.5302
1027,-178.00900000000036,-17.7788
1028,-177.0190000000003,-19.0447
1029,-176.02900000000028,-16.7461
1030,-175.03900000000021,-19.1515
1031,-174.03799999999984,-19.0232
1032,-173.04799999999977,-15.7403
1033,-172.05799999999977,-15.2753
1034,-171.0680000000005,-20.1473
1035,-170.07800000000046,-17.8724
1036,-169.08800000000042,-19.6734
1037,-168.08700000000002,-21.2338
1038,-167.09699999999998,-20.9137
1039,-166.10699999999994,-20.5639
1040,-165.1169999999999,-20.6664
1041,-164.12699999999987,-20.9506
1042,-163.12600000000026,-27.4849
1043,-162.1360000000002,-19.4458
1044,-161.14600000000019,-21.2883
1045,-160.15600000000012,-17.3026
1046,-159.1660000000001,-19.5594
1047,-158.16500000000048,-17.665
1048,-157.17500000000044,-17.2619
1049,-156.1850000000004,-19.1288
1050,-155.19500000000036,-21.3918
1051,-154.20500000000033,-24.4359
1052,-153.20399999999992,-19.8818
1053,-152.21399999999988,-17.6121
1054,-151.22399999999985,-18.7108
1055,-150.2339999999998,-18.5641
1056,-149.24399999999977,-18.8843
1057,-148.24300000000017,-20.1989
1058,-147.2530000000001,-20.2586
1059,-146.2630000000001,-20.2854
1060,-145.27300000000002,-20.3761
1061,-144.28300000000002,-21.4056
1062,-143.29299999999995,-20.98
1063,-142.29200000000034,-22.1334
1064,-141.3020000000003,-21.7777
1065,-140.31200000000027,-22.6754
1066,-139.32200000000023,-23.2861
1067,-138.3320000000002,-22.3721
1068,-137.3309999999998,-21.4338
1069,-136.34099999999975,-21.7053
1070,-135.3510000000005,-20.3425
1071,-134.36100000000044,-20.9416
1072,-133.37100000000044,-19.9078
1073,-132.37,-20.9197
1074,-131.38,-19.9905
1075,-130.38999999999993,-19.0877
1076,-129.39999999999992,-16.5696
1077,-128.40999999999985,-16.8307
1078,-127.40900000000025,-17.3329
1079,-126.41900000000021,-14.9333
1080,-125.42900000000017,-13.8221
1081,-124.43900000000014,-15.8858
1082,-123.4490000000001,-17.1653
1083,-122.45900000000006,-17.0371
1084,-121.45800000000044,-17.1279
1085,-120.4680000000004,-16.8177
1086,-119.47800000000036,-17.0515
1087,-118.48800000000033,-16.7437
1088,-117.49800000000029,-16.8462
1089,-116.49699999999989,-17.2937
1090,-115.50699999999985,-16.1682
1091,-114.51699999999981,-15.5349
1092,-113.52699999999977,-15.8984
1093,-112.53700000000052,-16.0039
1094,-111.53600000000012,-15.6438
1095,-110.54600000000008,-15.1241
1096,-109.55600000000004,-13.2331
1097,-108.566,-12.5893
1098,-107.57599999999996,-12.2064
1099,-106.57500000000034,-11.9091
1100,-105.5850000000003,-13.032
1101,-104.59500000000027,-14.7149
1102,-103.60500000000023,-15.5871
1103,-100.62399999999975,-17.1829
1104,-99.6340000000005,-13.1383
1105,-98.64400000000046,-14.5565
1106,-97.65400000000042,-18.3513
1107,-96.66400000000039,-18.5189
1108,-95.66299999999998,-17.5241
1109,-94.67299999999994,-16.7115
1110,-93.68299999999991,-16.8311
1111,-92.69299999999987,-15.4437
1112,-91.70299999999983,-14.5145
1113,-90.70200000000021,-14.4015
1114,-89.71200000000017,-14.1282
1115,-88.72200000000014,-13.9522
1116,-87.7320000000001,-12.8136
1117,-86.74200000000006,-13.0219
1118,-85.74100000000044,-14.1921
1119,-84.7510000000004,-13.9291
1120,-83.76100000000037,-13.2348
1121,-82.77100000000033,-12.3129
1122,-81.78100000000029,-12.3219
1123,-80.77999999999989,-13.045
1124,-79.78999999999985,-13.2564
1125,-78.79999999999981,-13.8184
1126,-77.80999999999977,-14.5654
1127,-76.81999999999974,-14.8703
1128,-75.83000000000048,-14.7311
1129,-74.82900000000008,-14.4251
1130,-73.83900000000004,-12.9878
1131,-72.849,-13.4095
1132,-71.85899999999997,-12.921
1133,-70.86899999999993,-13.922
1134,-69.86800000000031,-13.2583
1135,-68.87800000000027,-12.5854
1136,-67.88800000000023,-11.0724
1137,-66.8980000000002,-10.3431
1138,-65.90800000000016,-10.7304
1139,-64.90699999999975,-11.3174
1140,-63.9170000000005,-10.985
1141,-62.92700000000046,-9.1298
1142,-61.937000000000424,-8.2047
1143,-60.947000000000386,-10.8098
1144,-59.945999999999984,-11.2224
1145,-58.955999999999946,-12.0331
1146,-57.96599999999991,-10.6743
1147,-56.97599999999987,-9.3469
1148,-55.985999999999834,-8.4232
1149,-54.98500000000021,-8.443
1150,-53.995000000000175,-8.4312
1151,-53.00500000000014,-7.4831
1152,-52.0150000000001,-6.4014
1153,-51.02500000000006,-4.0093
1154,-50.035000000000025,-3.8687
1155,-49.03400000000039,-4.1566
1156,-48.04400000000038,-3.545
1157,-47.054000000000315,-3.5828
1158,-46.064000000000306,-3.5853
1159,-45.07400000000024,-3.3879
1160,-44.072999999999865,-3.4634
1161,-42.09299999999979,-3.8021
1162,-41.102999999999724,-1.1121
1163,-40.11300000000048,-0.9746
1164,-39.11200000000008,-1.9458
1165,-38.12200000000004,-2.109
1166,-37.132000000000005,-2.0647
1167,-36.14199999999997,-1.7535
1168,-35.15199999999993,-1.3385
1169,-34.151000000000295,-0.2707
1170,-33.161000000000286,-0.2151
1171,-32.17100000000022,-0.6595
1172,-31.18100000000021,-0.0525
1173,-30.191000000000145,-0.9282
1174,-29.18999999999977,1.2169
1175,-28.2000000000005,1.1185
1176,-27.210000000000463,1.0279
1177,-26.220000000000425,0.8941
1178,-25.230000000000388,0.39
1179,-24.24000000000035,1.5872
1180,-23.238999999999947,2.2577
1181,-22.24899999999991,1.7616
1182,-21.258999999999872,2.0455
1183,-20.268999999999835,2.1453
1184,-19.278999999999797,2.9516
1185,-18.27800000000019,2.7179
1186,-17.288000000000125,2.4043
1187,-16.298000000000116,2.2335
1188,-15.30800000000005,2.8433
1189,-14.31800000000004,2.7144
1190,-13.317000000000405,2.0978
1191,-12.327000000000368,2.6104
1192,-11.33700000000033,2.7921
1193,-10.347000000000293,2.4736
1194,-9.357000000000255,2.7445
1195,-8.355999999999852,2.6282
1196,-7.365999999999815,2.7644
1197,-6.375999999999777,3.4935
1198,-5.38599999999974,5.3061
1199,-4.39600000000047,5.5211
1200,-3.4060000000004607,5.0995
1201,-178.99900000000036,-17.5904
1202,-178.00900000000036,-18.1133
1203,-177.0190000000003,-19.1689
1204,-176.02900000000028,-16.7421
1205,-175.03900000000021,-18.5337
1206,-174.03799999999984,-20.1668
1207,-173.04799999999977,-17.0932
1208,-172.05799999999977,-15.8714
1209,-171.0680000000005,-16.941
1210,-170.07800000000046,-16.9419
1211,-169.08800000000042,-18.086
1212,-168.08700000000002,-18.9211
1213,-167.09699999999998,-18.3564
1214,-166.10699999999994,-18.3098
1215,-165.1169999999999,-19.4688
1216,-164.12699999999987,-20.2783
1217,-163.12600000000026,-20.6873
1218,-162.1360000000002,-17.2947
1219,-161.14600000000019,-17.0358
1220,-160.15600000000012,-17.49
1221,-159.1660000000001,-18.6114
1222,-158.16500000000048,-19.1961
1223,-157.17500000000044,-16.7744
1224,-156.1850000000004,-18.6268
1225,-155.19500000000036,-19.9319
1226,-154.20500000000033,-22.7729
1227,-153.20399999999992,-19.8595
1228,-152.21399999999988,-18.1379
1229,-151.22399999999985,-16.5684
1230,-150.2339999999998,-18.4141
1231,-149.24399999999977,-21.0985
1232,-148.24300000000017,-20.6511
1233,-147.2530000000001,-19.7741
1234,-146.2630000000001,-21.3494
1235,-145.27300000000002,-21.1325
1236,-144.28300000000002,-21.3112
1237,-143.29299999999995,-23.4281
1238,-142.29200000000034,-21.9259
1239,-141.3020000000003,-24.2837
1240,-140.31200000000027,-24.9774
1241,-139.32200000000023,-23.218
1242,-138.3320000000002,-21.0483
1243,-137.3309999999998,-19.5246
1244,-136.34099999999975,-20.4819
1245,-135.3510000000005,-20.8405
1246,-134.36100000000044,-21.1242
1247,-133.37100000000044,-20.8871
1248,-132.37,-20.7101
1249,-131.38,-19.7602
1250,-130.38999999999993,-15.9826
1251,-129.39999999999992,-15.117
1252,-128.40999999999985,-17.7608
1253,-127.40900000000025,-18.1843
1254,-126.41900000000021,-16.172
1255,-125.42900000000017,-15.3247
1256,-124.43900000000014,-17.0895
1257,-123.4490000000001,-18.4273
1258,-122.45900000000006,-17.4891
1259,-121.45800000000044,-16.7736
1260,-120.4680000000004,-16.7298
1261,-119.47800000000036,-16.189
1262,-118.48800000000033,-15.4651
1263,-117.49800000000029,-15.1332
1264,-116.49699999999989,-16.6288
1265,-115.50699999999985,-15.6593
1266,-114.51699999999981,-15.4823
1267,-113.52699999999977,-15.6758
1268,-112.53700000000052,-14.5018
1269,-111.53600000000012,-15.081
1270,-110.54600000000008,-15.0205
1271,-109.55600000000004,-13.0111
1272,-108.566,-11.9211
1273,-107.57599999999996,-12.9043
1274,-106.57500000000034,-12.7755
1275,-105.5850000000003,-11.8789
1276,-104.59500000000027,-12.5497
1277,-103.60500000000023,-11.6015
1278,-102.6150000000002,-13.2472
1279,-101.61399999999979,-14.0189
1280,-100.62399999999975,-18.0959
1281,-99.6340000000005,-15.7586
1282,-98.64400000000046,-15.8125
1283,-97.65400000000042,-16.2481
1284,-96.66400000000039,-16.3667
1285,-95.66299999999998,-15.672
1286,-94.67299999999994,-15.4963
1287,-93.68299999999991,-16.9497
1288,-92.69299999999987,-16.2835
1289,-91.70299999999983,-15.1822
1290,-90.70200000000021,-14.0745
1291,-89.71200000000017,-14.8735
1292,-88.72200000000014,-14.9321
1293,-87.7320000000001,-14.48
1294,-86.74200000000006,-14.5139
1295,-85.74100000000044,-14.5103
1296,-84.7510000000004,-13.8232
1297,-83.76100000000037,-14.0179
1298,-82.77100000000033,-13.3137
1299,-81.78100000000029,-13.5105
1300,-80.77999999999989,-13.0921
1301,-79.78999999999985,-13.0674
1302,-78.79999999999981,-13.556
1303,-77.80999999999977,-13.8039
1304,-76.81999999999974,-13.5421
1305,-75.83000000000048,-13.0803
1306,-74.82900000000008,-13.1651
1307,-73.83900000000004,-12.2153
1308,-72.849,-13.8106
1309,-71.85899999999997,-13.3355
1310,-70.86899999999993,-13.7222
1311,-69.86800000000031,-13.0129
1312,-68.87800000000027,-12.0348
1313,-67.88800000000023,-10.5123
1314,-66.8980000000002,-10.1281
1315,-65.90800000000016,-10.3854
1316,-64.90699999999975,-10.6413
1317,-63.9170000000005,-10.6016
1318,-62.92700000000046,-9.8607
1319,-61.937000000000424,-11.2579
1320,-60.947000000000386,-12.0011
1321,-59.945999999999984,-16.7927
1322,-58.955999999999946,-15.1236
1323,-57.96599999999991,-11.8281
1324,-56.97599999999987,-9.5886
1325,-55.985999999999834,-8.1588
1326,-54.98500000000021,-9.4063
1327,-53.995000000000175,-10.37
1328,-53.00500000000014,-8.3784
1329,-52.0150000000001,-6.832
1330,-51.02500000000006,-4.8603
1331,-50.035000000000025,-2.9882
1332,-49.03400000000039,-2.8275
1333,-48.04400000000038,-3.6035
1334,-47.054000000000315,-3.8285
1335,-46.064000000000306,-3.2901
1336,-45.07400000000024,-4.051
1337,-44.072999999999865,-4.9215
1338,-42.09299999999979,-2.6341
1339,-41.102999999999724,-3.4789
1340,-40.11300000000048,-3.2811
1341,-39.11200000000008,-3.3631
1342,-38.12200000000004,-3.4075
1343,-37.132000000000005,-2.9678
1344,-36.14199999999997,-1.7844
1345,-35.15199999999993,-1.3637
1346,-34.151000000000295,-0.9731
1347,-33.161000000000286,-0.8533
1348,-32.17100000000022,-0.459
1349,-31.18100000000021,-0.346
1350,-30.191000000000145,0.3607
1351,-29.18999999999977,1.6125
1352,-28.2000000000005,0.8836
1353,-27.210000000000463,0.92
1354,-26.220000000000425,0.7891
1355,-25.230000000000388,0.3487
1356,-24.24000000000035,2.0232
1357,-23.238999999999947,2.5599
1358,-22.24899999999991,2.5993
1359,-21.258999999999872,2.2688
1360,-20.268999999999835,2.121
1361,-19.278999999999797,2.1524
1362,-18.27800000000019,2.0358
1363,-17.288000000000125,2.0993
1364,-16.298000000000116,2.2919
1365,-15.30800000000005,2.8782
1366,-14.31800000000004,3.2927
1367,-13.317000000000405,2.8701
1368,-12.327000000000368,2.8411
1369,-11.33700000000033,2.5308
1370,-10.347000000000293,2.4523
1371,-9.357000000000255,2.5697
1372,-8.355999999999852,2.7892
1373,-7.365999999999815,2.8494
1374,-6.375999999999777,3.0961
1375,-5.38599999999974,3.9251
1376,-4.39600000000047,3.4376
1377,-3.4060000000004607,4.757
1378,-176.02900000000028,-19.0711
1379,-175.03900000000021,-18.2088
1380,-174.03799999999984,-20.1015
1381,-173.04799999999977,-17.7197
1382,-172.05799999999977,-18.1215
1383,-171.0680000000005,-17.3259
1384,-170.07800000000046,-16.3331
1385,-169.08800000000042,-13.9013
1386,-168.08700000000002,-15.1411
1387,-167.09699999999998,-18.2483
1388,-166.10699999999994,-19.7342
1389,-165.1169999999999,-18.8177
1390,-164.12699999999987,-19.6802
1391,-163.12600000000026,-17.5104
1392,-162.1360000000002,-15.3967
1393,-161.14600000000019,-14.7446
1394,-160.15600000000012,-15.0006
1395,-159.1660000000001,-16.3253
1396,-158.16500000000048,-17.5938
1397,-157.17500000000044,-16.4688
1398,-156.1850000000004,-17.0702
1399,-155.19500000000036,-18.1399
1400,-154.20500000000033,-20.3797
1401,-153.20399999999992,-20.7889
1402,-152.21399999999988,-18.5523
1403,-151.22399999999985,-18.4458
1404,-150.2339999999998,-19.1025
1405,-149.24399999999977,-21.8333
1406,-148.24300000000017,-19.5397
1407,-147.2530000000001,-19.7633
1408,-146.2630000000001,-19.805
1409,-145.27300000000002,-20.2591
1410,-144.28300000000002,-22.3089
1411,-142.29200000000034,-22.6047
1412,-141.3020000000003,-23.4078
1413,-140.31200000000027,-23.316
